transaction_amount,transaction_hour,transaction_frequency,unusual_location,account_age_days,login_frequency,support_contacts,notifications_opted_out,payment_method_credit_card,payment_method_mobile_payment
-0.3149939492793823,0.014721268030921325,-0.8193826922031685,0,1.5806064042578514,0.3018932390376148,-0.7593626999359363,0,0,0
-0.4204023008334143,-0.14442757554660762,-0.2876037681124155,0,0.5275462002009093,-1.1100795938777333,2.1864011984699263,1,0,1
-0.5748208128751621,0.014721268030921325,-0.19897394743062333,0,0.1708029788990104,0.7053140484419999,-0.7593626999359363,0,0,1
-0.4963976178988682,0.014721268030921325,-0.553493230157792,0,0.45505292528394586,-0.10152757036677036,-0.3911422126352035,0,0,0
-0.6085944316351265,1.4470608602286819,-0.11034412674883116,0,1.4814050806872698,1.1087348578463851,-0.7593626999359363,1,1,0
-0.5180090835108531,1.128763173073624,-0.2876037681124155,0,0.5351770712448002,-0.8411323876081431,-0.3911422126352035,0,0,0
-0.6258361388161279,0.4921677987635082,-0.19897394743062333,1,-1.0377362226772084,0.6380772468746024,-0.3911422126352035,0,0,1
0.2733798069990054,-1.4176183241668392,1.7508821075688044,0,-1.0510902470040175,-1.4462636017147208,0.34529876196626214,0,0,1
2.9791401682965133,-1.4176183241668392,2.725810135068518,1,-1.6854064025274473,0.5036036437398074,-0.3911422126352035,1,0,0
-0.3941925339248361,-0.3035764191241366,-0.8193826922031685,0,-1.020566762828454,0.23465643747021725,-0.3911422126352035,0,0,0
-0.513895360834859,-0.14442757554660762,-0.37623358879420765,0,0.20609575747700573,1.1087348578463851,-0.3911422126352035,1,0,0
-0.45584496308191513,-0.9401717934342524,-0.19897394743062333,0,1.664545985740651,1.51215566725077,-0.3911422126352035,0,0,1
2.957752548714854,-1.895064854899426,0.4214347973419218,0,-0.5426834637047874,-1.2445531970125283,0.34529876196626214,0,0,0
-0.551757124456949,1.6062097038062109,-0.8193826922031685,0,0.5065613048302093,0.5708404453072049,-0.7593626999359363,0,1,0
-0.3958986616857975,0.014721268030921325,-0.02171430606703901,0,-0.22218687986137017,1.0414980562789875,-0.7593626999359363,0,0,0
-0.3233946940794429,-0.6218741062791945,-0.11034412674883116,0,0.1917878742697103,1.4449188656833727,-0.7593626999359363,0,0,1
-0.4916398426241,-0.14442757554660762,-0.37623358879420765,0,-0.7840097604678365,0.03294603276802468,-0.7593626999359363,0,0,0
-0.3343406758977678,0.6513166423410371,-0.37623358879420765,0,1.1523237669194755,1.24320846098118,-0.3911422126352035,0,0,1
1.2322091513514388,-1.7359160113218972,1.57362246620522,1,-1.6415288940250747,0.03294603276802468,-0.7593626999359363,0,1,0
0.5629989871903318,-1.895064854899426,2.016771569614181,0,0.1536335190502559,-1.3790268001473234,1.0817397365677277,0,1,0
-0.41555239869646077,-0.9401717934342524,-0.2876037681124155,0,-0.2021558433711566,-1.1100795938777333,2.1864011984699263,0,0,0
-0.5850025522312851,-0.46272526270166553,-0.2876037681124155,0,0.045847465555297146,0.43636684217240984,-0.7593626999359363,0,1,0
-0.2891912678817816,-0.9401717934342524,-0.2876037681124155,0,-0.08483120107133425,-0.9083691891755407,0.34529876196626214,1,0,0
-0.36520857268370277,0.33301895518597924,-0.6421230508395841,0,-1.41737205711078,0.03294603276802468,-0.7593626999359363,0,0,1
-0.5337149658838802,0.810465485918566,-0.8193826922031685,0,0.3644363316377416,-0.9083691891755407,0.34529876196626214,0,1,0
-0.6344394460954332,-0.7810229498567234,-0.2876037681124155,0,1.1294311537878028,1.4449188656833727,-0.7593626999359363,0,0,1
-0.34783031938753733,-0.6218741062791945,-0.6421230508395841,0,0.31197409321099173,1.51215566725077,-0.7593626999359363,0,0,1
-0.39458354529705897,0.969614329496095,-0.02171430606703901,0,-0.0008916195885345249,0.1001828343354222,-0.3911422126352035,0,0,1
-0.1991796698472111,1.2879120166511528,-0.553493230157792,0,0.5456695189301501,-0.6394219829059505,-0.7593626999359363,0,0,0
-0.3826792831084222,-0.46272526270166553,-0.6421230508395841,0,-0.06098472905917524,1.0414980562789875,-0.3911422126352035,0,0,1
2.018980031369135,-1.0993206370117814,0.5986944387055061,0,-1.6272210108177794,0.43636684217240984,-0.3911422126352035,0,0,0
0.5235739549621419,-1.5767671677443682,1.3077330041598434,0,0.6191166527275999,-1.1773163954451307,1.0817397365677277,0,1,0
3.6018289567324566,-1.895064854899426,1.3077330041598434,0,-0.47972877759268756,-1.1100795938777333,1.0817397365677277,0,1,0
2.571833197345746,-1.5767671677443682,3.4348487005228554,0,0.15267966016976953,-1.1773163954451307,2.554621685770659,0,0,1
-0.5539318103436485,0.014721268030921325,-0.11034412674883116,0,-0.8851188017993908,1.0414980562789875,-0.7593626999359363,0,0,0
-0.2575705597194533,-0.3035764191241366,-0.37623358879420765,0,-0.3786197362611333,1.5793924688181677,-0.7593626999359363,0,0,0
-0.6279333822487685,-0.7810229498567234,-0.37623358879420765,0,-1.2990935559304713,1.5793924688181677,-0.3911422126352035,0,0,0
-0.3721432909887632,-0.9401717934342524,-0.19897394743062333,0,-0.7429938286069231,-1.0428427923103356,0.34529876196626214,1,0,1
2.499180816801476,-1.4176183241668392,3.1689592384774787,0,0.21277276964041025,-1.1100795938777333,1.8181807111691932,0,0,0
-0.5357512845320721,-0.14442757554660762,-0.02171430606703901,0,-0.3786197362611333,-0.37047477663636047,-0.3911422126352035,0,0,0
-0.4426783447503102,0.4921677987635082,-0.7307528715213762,0,-1.075890577896663,1.7811028735203602,-0.7593626999359363,0,0,0
-0.27525159197186694,0.17387011160845028,-0.6421230508395841,0,0.05252447771870167,-0.7066587844733481,-0.3911422126352035,0,0,1
-0.6161406157284016,0.4921677987635082,-0.4648634094759998,0,-0.15064746382489314,0.5036036437398074,-0.7593626999359363,0,0,0
-0.30774492029010597,-0.46272526270166553,-0.553493230157792,0,-1.2628469184719897,-1.0428427923103356,1.0817397365677277,0,1,0
-0.4190928335877487,0.4921677987635082,-0.553493230157792,0,-0.06480016458112069,-1.0428427923103356,1.0817397365677277,1,0,0
-0.3216423982801837,-0.6218741062791945,-0.19897394743062333,0,1.5500829200822879,-0.7738955860407456,-0.7593626999359363,0,1,0
1.5011684212495984,-1.2584694805893102,0.06691551461475315,1,-0.12107783852981596,0.7725508500093974,-0.3911422126352035,1,0,0
-0.6355621544822401,0.17387011160845028,-0.02171430606703901,0,0.9090897523954535,1.0414980562789875,-0.3911422126352035,0,1,0
2.6542251583348415,-1.4176183241668392,2.3712908523413496,0,-1.174138042586758,-1.1100795938777333,1.4499602238684606,0,0,0
-0.3284246242693707,1.2879120166511528,-0.7307528715213762,1,0.31197409321099173,-1.4462636017147208,2.1864011984699263,1,0,1
1.8668520113811358,-1.0993206370117814,2.2826610316595572,0,-0.47972877759268756,-0.9083691891755407,1.0817397365677277,0,0,1
-0.5144927669476383,-0.9401717934342524,-0.02171430606703901,0,1.0712457620781348,-0.37047477663636047,-0.7593626999359363,0,0,1
3.137830897634197,-1.2584694805893102,2.3712908523413496,0,0.9729982973880397,-0.9756059907429382,0.713519249266995,0,1,0
-0.48763577790480656,-0.9401717934342524,-0.8193826922031685,0,1.2114630175096297,1.3104452625485776,-0.7593626999359363,0,1,0
-0.2947237849742669,0.810465485918566,-0.02171430606703901,0,1.5605753677676377,-0.30323797506896294,-0.7593626999359363,1,1,0
-0.22734666491434904,0.014721268030921325,-0.37623358879420765,0,-1.0739828601356902,1.24320846098118,-0.7593626999359363,0,0,1
-0.4963948133811639,1.128763173073624,-0.11034412674883116,0,-0.1878479601638612,0.16741963590281972,-0.7593626999359363,0,0,1
-0.3656677061074438,1.128763173073624,-0.2876037681124155,0,1.6054067351504968,-0.9083691891755407,1.4499602238684606,1,1,0
-0.4752782648984174,-0.46272526270166553,-0.6421230508395841,0,-1.488911473147257,0.5708404453072049,-0.7593626999359363,1,0,1
-0.3826741588093153,1.2879120166511528,-0.6421230508395841,0,0.41594471118400506,1.0414980562789875,-0.7593626999359363,0,1,0
-0.6125019398781312,-0.3035764191241366,-0.8193826922031685,0,-1.1083217798331992,0.3018932390376148,-0.3911422126352035,0,0,1
-0.49150202160628564,0.014721268030921325,-0.02171430606703901,0,-0.3652657119343243,-0.5049483797711555,-0.3911422126352035,1,1,0
1.9640790451291372,-1.895064854899426,1.484992645523428,0,1.7313161073746963,1.5793924688181677,-0.7593626999359363,1,1,0
-0.6074395617003595,0.17387011160845028,-0.19897394743062333,0,0.48557640945950936,-1.4462636017147208,1.8181807111691932,1,1,0
-0.2371716307676252,-0.14442757554660762,-0.02171430606703901,1,0.07541709085037432,-0.572185181338553,-0.7593626999359363,0,1,0
-0.46279069795691374,0.6513166423410371,-0.553493230157792,0,-0.050492281373825276,1.6466292703855652,-0.7593626999359363,0,1,0
-0.10466538275362942,-1.5767671677443682,3.257589059159271,1,0.3596670372353098,-1.0428427923103356,1.4499602238684606,0,0,1
-0.4562961201362007,0.014721268030921325,-0.8193826922031685,0,1.0779227742415394,-0.6394219829059505,-0.7593626999359363,0,0,0
-0.32210200124898136,-0.9401717934342524,-0.553493230157792,0,1.5062054115799153,1.5793924688181677,-0.3911422126352035,0,0,0
-0.24157160251722293,0.33301895518597924,-0.02171430606703901,0,-0.013291785034857213,0.1001828343354222,-0.7593626999359363,0,1,0
-0.24864763027248427,0.33301895518597924,-0.553493230157792,0,1.4499277376312198,-0.37047477663636047,-0.3911422126352035,0,1,0
0.5204997404849657,-1.5767671677443682,2.548550493704934,1,-1.7302377699103062,0.97426125471159,-0.3911422126352035,0,0,0
-0.5315705654048802,1.128763173073624,-0.2876037681124155,0,1.3316492364509112,-0.9756059907429382,0.34529876196626214,0,0,0
-0.49414734307312425,0.17387011160845028,-0.553493230157792,0,0.46649923184978215,-0.7738955860407456,-0.3911422126352035,0,0,0
-0.3139274502540442,1.4470608602286819,-0.02171430606703901,0,1.6521458202943284,-0.7738955860407456,-0.7593626999359363,0,0,1
-0.3791788920375249,-0.6218741062791945,-0.2876037681124155,0,-0.10486223756154783,-1.1773163954451307,1.8181807111691932,1,1,0
-0.5550138847417815,0.810465485918566,-0.2876037681124155,0,0.3148356698524508,0.03294603276802468,-0.7593626999359363,0,1,0
-0.45748187297499354,-0.14442757554660762,-0.11034412674883116,0,-0.16209377039072947,-0.9083691891755407,2.554621685770659,1,0,1
-0.37383856222913003,-0.3035764191241366,-0.6421230508395841,0,1.2009705698242799,1.24320846098118,-0.7593626999359363,0,1,0
-0.4649818014372845,-0.7810229498567234,-0.11034412674883116,0,0.3625286138767689,0.03294603276802468,-0.7593626999359363,0,0,0
-0.5631273123330427,0.810465485918566,-0.02171430606703901,0,-0.25843351731985187,-0.30323797506896294,-0.7593626999359363,0,0,0
2.026750595888263,-1.4176183241668392,1.484992645523428,0,0.027724146826056294,-0.9756059907429382,2.554621685770659,0,0,1
-0.2374915758286352,0.33301895518597924,-0.19897394743062333,0,-0.4501591522976104,1.7138660719529628,-0.7593626999359363,0,0,1
-0.3878095704579443,-0.14442757554660762,-0.8193826922031685,0,-0.5598529235535419,-0.7066587844733481,-0.7593626999359363,0,0,0
0.04555832816090652,-1.5767671677443682,2.9916995971138944,0,-1.3229400279426302,-1.3790268001473234,1.4499602238684606,0,0,1
-0.3356518385618206,0.810465485918566,-0.4648634094759998,0,1.3631265795069611,0.5036036437398074,-0.7593626999359363,0,0,0
-0.48240369211488454,-0.6218741062791945,-0.8193826922031685,0,-0.6189921741436962,-1.0428427923103356,1.8181807111691932,1,0,0
-0.5488909652971165,0.6513166423410371,-0.11034412674883116,0,-1.113091074235631,-0.9083691891755407,1.4499602238684606,1,1,0
-0.44754201934993154,0.014721268030921325,-0.19897394743062333,0,1.251525090490057,1.4449188656833727,-0.7593626999359363,0,0,1
-0.628251987057944,-0.46272526270166553,-0.2876037681124155,0,0.3320051297012053,0.8397876515767949,-0.7593626999359363,0,0,0
3.579446302325672,-1.2584694805893102,0.9532137214326748,0,1.167585509007257,-1.1773163954451307,0.713519249266995,0,0,0
-0.4796616219295133,-0.6218741062791945,-0.553493230157792,0,0.38732894476941426,1.7138660719529628,-0.3911422126352035,0,1,0
-0.19886824371992523,1.128763173073624,-0.37623358879420765,0,0.645824701381218,1.6466292703855652,-0.7593626999359363,1,0,1
-0.5044980410129091,0.17387011160845028,-0.11034412674883116,1,0.41117541678157327,-0.5049483797711555,-0.7593626999359363,0,0,1
-0.29514304940609815,0.17387011160845028,-0.553493230157792,0,0.5218230469179911,1.1087348578463851,-0.3911422126352035,0,0,0
-0.3238559228169143,0.6513166423410371,-0.11034412674883116,0,1.333556954211884,0.8397876515767949,-0.3911422126352035,0,0,1
-0.48536473887001264,-0.14442757554660762,-0.7307528715213762,0,-1.3782638430108392,0.97426125471159,-0.7593626999359363,0,0,1
-0.25776909274922105,1.6062097038062109,-0.02171430606703901,0,-0.7515785585313003,0.43636684217240984,-0.3911422126352035,0,0,0
-0.5938834287763599,-0.14442757554660762,-0.02171430606703901,0,1.1494621902780164,-1.2445531970125283,1.8181807111691932,1,1,0
-0.20077645548844497,-0.9401717934342524,-0.2876037681124155,0,1.6101760295529286,-0.2360011735015654,-0.3911422126352035,0,1,0
1.7773577288291782,-1.0993206370117814,1.130473362796259,0,-0.5646222179559737,-1.1773163954451307,0.34529876196626214,0,0,1
1.0968468775177704,-1.4176183241668392,2.3712908523413496,0,0.016277840260219965,-1.2445531970125283,2.1864011984699263,0,0,0
-0.40844505214944415,1.128763173073624,-0.19897394743062333,0,-0.6953008845826051,0.16741963590281972,-0.3911422126352035,0,0,0
1.2068702383230245,-1.895064854899426,0.6873242593872982,0,-0.4053277849147514,-0.9083691891755407,1.0817397365677277,0,1,0
-0.49815839830096975,0.17387011160845028,-0.4648634094759998,0,-1.430726081437589,1.24320846098118,-0.7593626999359363,0,1,0
-0.4165886803552899,0.17387011160845028,-0.4648634094759998,0,-1.1731841837062718,-0.7738955860407456,-0.3911422126352035,0,0,0
-0.43479398613935766,-0.6218741062791945,-0.11034412674883116,0,1.1437390369950982,-1.4462636017147208,1.8181807111691932,1,0,0
1.1523630591037746,-1.0993206370117814,1.130473362796259,0,-1.387802431815703,-1.1100795938777333,1.0817397365677277,0,1,0
-0.38055501353352816,1.4470608602286819,-0.02171430606703901,0,1.5729755332139606,-1.4462636017147208,0.713519249266995,1,1,0
3.3888457815744237,-1.7359160113218972,1.8395119282505965,1,-1.5776203490324887,0.5036036437398074,-0.3911422126352035,0,0,1
-0.2511993847963508,0.969614329496095,-0.02171430606703901,0,0.6048087695203045,0.7725508500093974,-0.3911422126352035,0,1,0
-0.6224114330771897,1.2879120166511528,-0.2876037681124155,0,1.5405443312774243,-0.2360011735015654,-0.7593626999359363,0,0,0
0.04956937761335648,-1.895064854899426,3.1689592384774787,0,0.9911216161172806,1.4449188656833727,-0.7593626999359363,1,0,0
-0.49838225418123927,0.4921677987635082,-0.6421230508395841,0,-0.37003500633675607,-0.572185181338553,-0.7593626999359363,0,0,0
-0.5403588975756938,0.17387011160845028,-0.37623358879420765,0,1.613991465074874,-0.9756059907429382,1.4499602238684606,1,0,1
-0.09453842118700827,-1.4176183241668392,3.257589059159271,0,-1.584297361195893,0.16741963590281972,-0.3911422126352035,1,1,0
2.5546289772689357,-1.0993206370117814,3.3462188798410635,1,-1.6758678137225838,-0.8411323876081431,-0.3911422126352035,0,0,0
-0.49840534928858715,1.6062097038062109,-0.4648634094759998,0,-0.7229627921167096,0.7725508500093974,-0.3911422126352035,0,0,1
-0.5271754396872252,-0.3035764191241366,-0.19897394743062333,0,1.6254377716407102,1.5793924688181677,-0.7593626999359363,0,1,0
-0.40513106727430687,1.128763173073624,-0.02171430606703901,0,1.0950922340902938,-0.9083691891755407,0.713519249266995,0,0,1
-0.2403434717968191,1.128763173073624,-0.6421230508395841,0,1.2839562924265933,-0.30323797506896294,-0.3911422126352035,0,1,0
2.6609633496166913,-1.7359160113218972,0.6873242593872982,0,1.1342004481902346,0.5708404453072049,-0.7593626999359363,1,0,0
-0.5708799888767024,0.4921677987635082,-0.553493230157792,0,-1.5060809329960116,0.5708404453072049,-0.7593626999359363,0,0,0
-0.460788842504156,0.33301895518597924,-0.8193826922031685,0,-0.6189921741436962,-1.1100795938777333,0.713519249266995,1,0,0
1.1404197444360524,-1.0993206370117814,2.4599206730231415,0,-1.0091204562626177,-1.1773163954451307,0.713519249266995,0,1,0
-0.22789052972337528,1.4470608602286819,-0.37623358879420765,0,-0.7038856145069823,-0.437711578203758,-0.3911422126352035,0,0,1
3.820799549339757,-1.895064854899426,2.9030697764321025,1,-1.599559103283675,-0.16876437193416788,-0.3911422126352035,0,0,0
-0.5490042333109273,-0.7810229498567234,-0.553493230157792,0,0.8461350662833537,-0.572185181338553,-0.3911422126352035,1,0,0
-0.46207438377100324,1.4470608602286819,-0.553493230157792,0,0.48080711505707757,0.16741963590281972,-0.3911422126352035,0,0,0
-0.3349554692741962,-0.9401717934342524,-0.553493230157792,0,0.34822073066947345,-1.3117899985799257,1.8181807111691932,1,1,0
-0.3162805123568623,1.2879120166511528,-0.6421230508395841,0,0.9377055188100443,1.1759716594137826,-0.7593626999359363,0,0,0
-0.39519867779540346,0.6513166423410371,-0.553493230157792,0,0.495114998264373,1.4449188656833727,-0.7593626999359363,0,0,1
-0.2608200909586004,-0.9401717934342524,-0.11034412674883116,0,0.7583800492786085,0.7725508500093974,-0.3911422126352035,0,0,0
-0.2861453991112009,-0.9401717934342524,-0.19897394743062333,0,-0.6409309283948825,-1.2445531970125283,1.0817397365677277,1,1,0
-0.2717702545775351,1.6062097038062109,-0.02171430606703901,0,-1.2380465875793443,0.3018932390376148,-0.3911422126352035,0,0,1
-0.10712997708784572,-1.7359160113218972,2.105401390295973,0,1.3831576159971748,-1.4462636017147208,0.34529876196626214,0,0,0
-0.3731735861838798,-0.14442757554660762,-0.8193826922031685,0,-1.353463512118194,1.377682064115975,-0.7593626999359363,0,0,0
-0.21008334830639522,-0.7810229498567234,-0.02171430606703901,0,-0.1201239796493296,-0.30323797506896294,-0.7593626999359363,0,0,0
1.2279448451654744,-1.4176183241668392,3.5234785212046478,0,-1.2704777895158805,0.7053140484419999,-0.7593626999359363,1,0,0
-0.5065970159644351,1.2879120166511528,-0.7307528715213762,0,0.5494849544520956,1.7811028735203602,-0.3911422126352035,0,1,0
-0.37012025331264775,0.4921677987635082,-0.6421230508395841,0,0.30434322216710086,1.0414980562789875,-0.3911422126352035,0,0,1
2.7873296583816902,-1.7359160113218972,1.8395119282505965,0,-1.451710976808289,-1.1100795938777333,1.8181807111691932,0,0,0
1.267827164302806,-1.4176183241668392,2.725810135068518,0,-0.3366499455197335,-1.1773163954451307,2.1864011984699263,0,0,1
-0.4054291795879432,-0.46272526270166553,-0.6421230508395841,0,-0.4711440476683103,0.1001828343354222,-0.7593626999359363,0,0,1
-0.4664330463330592,0.33301895518597924,-0.02171430606703901,0,0.05347833659918803,-1.2445531970125283,1.4499602238684606,0,0,0
-0.24633240905391293,0.810465485918566,-0.19897394743062333,0,-0.1706785003151067,-1.4462636017147208,1.0817397365677277,0,0,0
-0.334996108259125,1.4470608602286819,-0.8193826922031685,0,-0.5398218870633282,-1.3117899985799257,1.0817397365677277,1,0,0
-0.4554969889550923,-0.6218741062791945,-0.2876037681124155,1,-0.8498260232213954,-0.16876437193416788,-0.7593626999359363,0,1,0
-0.2729350039026194,0.969614329496095,-0.37623358879420765,0,1.2639252559363796,0.16741963590281972,-0.3911422126352035,0,1,0
-0.4889488642103375,0.969614329496095,-0.8193826922031685,0,-0.37098886521724245,1.377682064115975,-0.7593626999359363,0,0,1
-0.41562544667768003,1.128763173073624,-0.553493230157792,0,-1.5156195218008752,1.1087348578463851,-0.3911422126352035,0,1,0
-0.3358652395142135,1.2879120166511528,-0.6421230508395841,0,0.7097332463738041,1.6466292703855652,-0.3911422126352035,0,1,0
-0.5195084119387902,0.4921677987635082,-0.4648634094759998,0,0.7030562342103996,0.7053140484419999,-0.7593626999359363,0,0,1
-0.39136830227567737,-0.7810229498567234,-0.11034412674883116,1,-0.7754250305434593,0.8397876515767949,-0.7593626999359363,0,0,1
-0.24803386997968982,0.6513166423410371,-0.6421230508395841,0,-0.962381371118786,1.7811028735203602,-0.3911422126352035,0,0,1
-0.5282168015111887,1.6062097038062109,-0.02171430606703901,0,-1.0301053516333176,-1.3790268001473234,1.0817397365677277,0,0,0
-0.5287915712999588,-0.6218741062791945,-0.4648634094759998,0,1.5987297229870923,-0.9756059907429382,1.4499602238684606,1,0,1
-0.19618951092778691,-0.14442757554660762,-0.2876037681124155,0,1.603499017389524,-0.7738955860407456,-0.7593626999359363,0,0,0
-0.594923544761501,0.810465485918566,-0.11034412674883116,0,-0.5722530889998645,0.23465643747021725,-0.3911422126352035,0,1,0
-0.501647529439742,-0.46272526270166553,-0.11034412674883116,0,-0.8202563979263183,0.6380772468746024,-0.3911422126352035,0,1,0
-0.4044629535679547,-0.9401717934342524,-0.02171430606703901,0,-1.1893997846745399,1.5793924688181677,-0.7593626999359363,1,0,1
-0.6205927734471799,0.33301895518597924,-0.11034412674883116,0,0.19751102755262848,-1.1773163954451307,0.34529876196626214,1,0,1
-0.2233462536615319,0.6513166423410371,-0.553493230157792,0,0.05920148988210619,-0.2360011735015654,-0.7593626999359363,0,0,0
-0.6023453833716507,0.810465485918566,-0.37623358879420765,0,0.2843121856768873,-1.1773163954451307,1.4499602238684606,1,0,1
-0.6030706799403212,0.17387011160845028,-0.02171430606703901,0,-1.1674610304233535,-1.1100795938777333,1.8181807111691932,1,1,0
3.4075641154260503,-1.2584694805893102,0.06691551461475315,0,0.6897022098835905,-1.3790268001473234,2.1864011984699263,0,0,0
-0.2898861621501445,0.33301895518597924,-0.4648634094759998,0,0.5971778984764136,-0.30323797506896294,-0.7593626999359363,0,0,1
-0.3884177492403313,0.17387011160845028,-0.8193826922031685,0,0.42357558222789593,-0.03429076879937284,-0.7593626999359363,0,0,1
1.6253687817922406,-1.0993206370117814,3.3462188798410635,1,-1.5823896434349205,0.16741963590281972,-0.3911422126352035,0,0,1
1.2686076221107512,-1.5767671677443682,2.1940312109777653,0,0.2576041370232692,-1.4462636017147208,1.8181807111691932,0,0,1
-0.3176659308278802,0.014721268030921325,-0.7307528715213762,0,-1.467926577776557,-0.572185181338553,-0.3911422126352035,0,0,0
-0.3087164820110461,0.4921677987635082,-0.19897394743062333,0,-0.949027346791977,-0.16876437193416788,-0.7593626999359363,0,1,0
-0.43034657079398103,0.014721268030921325,-0.6421230508395841,0,0.26046571366472826,1.51215566725077,-0.7593626999359363,1,0,1
-0.24580071563160596,1.128763173073624,-0.11034412674883116,0,0.6858867743616451,1.1087348578463851,-0.3911422126352035,0,0,1
-0.5554321441194068,0.6513166423410371,-0.7307528715213762,0,0.4779455384156185,0.5036036437398074,-0.7593626999359363,0,0,1
-0.6081657113651335,0.33301895518597924,-0.11034412674883116,0,-0.1659092059126749,-0.8411323876081431,-0.7593626999359363,0,0,0
-0.31484394452644016,0.17387011160845028,-0.4648634094759998,0,-1.3143552980182531,-1.1773163954451307,0.34529876196626214,0,1,0
-0.615869572200973,0.4921677987635082,-0.37623358879420765,0,-1.2628469184719897,-0.437711578203758,-0.3911422126352035,0,1,0
-0.39317524855566854,-0.6218741062791945,-0.8193826922031685,0,-1.0396439404381812,1.1759716594137826,-0.3911422126352035,0,1,0
-0.3526209371405813,1.6062097038062109,-0.02171430606703901,0,-0.9671506655212179,-0.7738955860407456,-0.7593626999359363,0,0,1
-0.27205194748398426,0.17387011160845028,-0.19897394743062333,0,0.5599774021374455,0.1001828343354222,-0.3911422126352035,0,0,0
-0.5631125876052668,-0.46272526270166553,-0.37623358879420765,0,-1.454572553449748,1.7811028735203602,-0.3911422126352035,0,1,0
-0.6326128163932478,-0.46272526270166553,-0.37623358879420765,0,-1.0243821983503996,-1.1100795938777333,1.8181807111691932,1,1,0
-0.3471193696616434,-0.46272526270166553,-0.553493230157792,0,1.087461363046403,-0.37047477663636047,-0.7593626999359363,1,1,0
-0.5056029928236544,1.2879120166511528,-0.8193826922031685,0,-1.1483838528136263,-0.572185181338553,-0.3911422126352035,0,0,0
-0.3307146241341595,-0.6218741062791945,-0.553493230157792,0,0.19655716867214212,0.97426125471159,-0.7593626999359363,0,0,1
-0.5034399667145404,-0.9401717934342524,-0.7307528715213762,0,-0.7887790548702683,0.03294603276802468,-0.3911422126352035,0,0,1
-0.6031488699560288,-0.3035764191241366,-0.2876037681124155,0,-1.5594970303032478,1.1087348578463851,-0.3911422126352035,0,0,1
-0.43010246671054275,-0.14442757554660762,-0.4648634094759998,0,0.45696064304491857,1.1759716594137826,-0.3911422126352035,0,0,0
2.800935005921844,-1.895064854899426,0.4214347973419218,0,0.08877111517718338,-0.572185181338553,-0.7593626999359363,1,0,1
-0.27845033355270044,0.6513166423410371,-0.7307528715213762,0,1.7046080587210783,0.97426125471159,-0.7593626999359363,0,0,0
3.81550347214652,-1.0993206370117814,0.6873242593872982,0,-0.6333000573509916,-1.2445531970125283,1.4499602238684606,0,1,0
-0.5087397884467966,0.17387011160845028,-0.6421230508395841,0,1.5987297229870923,0.97426125471159,-0.7593626999359363,0,0,0
-0.2560307583167975,0.17387011160845028,-0.4648634094759998,0,0.34917458954995984,0.6380772468746024,-0.3911422126352035,1,1,0
-0.3645320097725111,1.6062097038062109,-0.6421230508395841,0,1.5119285648628333,0.43636684217240984,-0.7593626999359363,0,0,1
-0.5642646806687726,-0.14442757554660762,-0.11034412674883116,1,1.1733086622901754,0.16741963590281972,-0.7593626999359363,0,0,1
-0.41492610109913053,-0.46272526270166553,-0.37623358879420765,0,-0.16686306479316126,-0.2360011735015654,-0.7593626999359363,0,0,0
-0.35598447024522656,-0.14442757554660762,-0.2876037681124155,0,-1.0520441058845038,0.1001828343354222,-0.3911422126352035,0,1,0
-0.22854613451023753,0.014721268030921325,-0.37623358879420765,0,1.7046080587210783,0.9070244531441924,-0.7593626999359363,0,0,1
-0.633521780871211,0.969614329496095,-0.6421230508395841,0,1.7093773531235101,-0.9083691891755407,0.713519249266995,0,1,0
-0.2037461579082458,-0.9401717934342524,-0.02171430606703901,0,-1.3897101495766755,0.3691300406050123,-0.3911422126352035,0,0,0
-0.24716927454607493,1.128763173073624,-0.7307528715213762,0,0.3253281175378008,-0.5049483797711555,-0.3911422126352035,0,0,0
-0.5582690852879049,0.014721268030921325,-0.11034412674883116,0,-0.1611399115102431,-1.1773163954451307,1.0817397365677277,1,1,0
-0.5284463785705388,-0.6218741062791945,-0.553493230157792,0,-1.0558595414064493,1.377682064115975,-0.7593626999359363,0,0,0
-0.27807678209231657,0.17387011160845028,-0.37623358879420765,0,-0.06956945898355249,-1.0428427923103356,2.1864011984699263,1,1,0
-0.3601664481333398,0.014721268030921325,-0.2876037681124155,0,0.7364412950274222,0.3018932390376148,-0.3911422126352035,0,0,1
0.6808114517879296,-1.7359160113218972,1.3077330041598434,0,-1.004351161860186,-1.0428427923103356,1.0817397365677277,0,0,0
-0.4854862315050011,-0.6218741062791945,-0.6421230508395841,0,-0.2908647192563881,0.5036036437398074,-0.7593626999359363,0,0,1
-0.3275972616004446,-0.46272526270166553,-0.19897394743062333,0,0.046801324435783505,-0.6394219829059505,-0.3911422126352035,0,0,0
-0.6057193873243153,0.6513166423410371,-0.37623358879420765,0,1.696023328796701,-1.1773163954451307,1.0817397365677277,0,0,0
2.060268065152655,-1.4176183241668392,2.4599206730231415,1,-1.6672830837982064,1.377682064115975,-0.3911422126352035,0,0,1
-0.5444036512443047,0.17387011160845028,-0.6421230508395841,0,-0.9003805438871726,0.7053140484419999,-0.3911422126352035,0,1,0
2.45362205633305,-1.4176183241668392,1.6622522868870122,1,-1.6415288940250747,0.1001828343354222,-0.3911422126352035,0,0,1
